county,year,month,chlorophyll,rain_mm,lst_c,sst_c,marine_heatwave_days,Nitrate,Total_Phosphorus,spec_cond,streamflow,stream_width,water_temp,tds,tss,turbidity,ph,conductivity,do_mg_l,salinity,Developed_Total,Agriculture_Total,Forest_Total,Shrub_Grass_Total,Wetlands_Total,OpenWater,county_population,total_valid_area_km2,urban_area_km2,urban_pct,non_urban_area_km2,non_urban_pct,roads_area_km2,roads_pct,urban_population_density_km2,non_urban_population_density_km2,total_population_density_km2,date
San Francisco,2017,6,17.634,1.945,29.757,12.155,0.828,4.045186667,0.651428571,770.5,NA,NA,15.6,165.725,NA,3.05,7.9399999999999995,655,8.365,0.38,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-06-01
San Francisco,2017,7,15.37,0,28.335,12.95,0,3.119166667,0.1025,798,NA,NA,19.05,NA,NA,5.505000000000001,7.970000000000001,714.5,6.66,0.39,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-07-01
San Francisco,2017,8,16.159,0,29.21,15.25,0.031,4.427777778,0.115714286,818.5,NA,NA,17.5,NA,NA,4.68,7.965,744.5,5.525,0.4,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-08-01
San Francisco,2017,9,12.801,0.687,29.473,16.06,6.57,3.985454545,0.128571429,831,NA,NA,17.2,NA,NA,4.135,7.72,750,5.38,0.41,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-09-01
San Francisco,2017,10,10.493,9.588,26.15,12.99,0,4.010909091,0.151428571,753,NA,NA,16.3,NA,NA,6.73,7.8,605,5.89,0.37,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-10-01
San Francisco,2017,11,9.507,57.227,16.89,13.885,0,2.457895,0.23,717,NA,NA,14,NA,NA,2.94,7.38,560,5.91,0.35,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-11-01
San Francisco,2017,12,9.73,11.563,14.635,12.15,0.031,3.781,0.158571429,847,NA,NA,10.4,NA,NA,3.395,7.53,606,7.55,0.42,96.38437272,NA,0.90887031,0.261042848,0.241188884,1.391983411,878697,600.5871,66.5271,11.07701114,481.6143,80.19058351,52.4457,8.732405341,13208.10617,1824.482786,1463.063392,2017-12-01
San Francisco,2018,1,12.856,124.786,14.43,12.34,0.383,3.171428571,0.131,800,NA,NA,12.1,NA,NA,3,7.68,597,7.95,0.39,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-01-01
San Francisco,2018,2,10.948,12.508,17.42,11.555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-02-01
San Francisco,2018,3,11.825,110.674,20.92,11.58,0,NA,NA,875,NA,NA,17.60000038,NA,NA,1.63,7.49,636,8.899999619,0.43,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-03-01
San Francisco,2018,4,13.023,63.664,25.166,12.535,2.105,5.26,0.75,757,NA,NA,18.5,NA,NA,2.69,7.74,663,8.21,0.37,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-04-01
San Francisco,2018,5,17.678,6.697,26.15,11.77,0.297,5.822222222,0.5125,791,NA,NA,16.3,NA,NA,3.9,7.73,673,8.11,0.39,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-05-01
San Francisco,2018,6,20.951,0,29.94,11.73,0,4.3,0.078333333,765,NA,NA,15.4,NA,NA,6.11,7.85,695,7.57,0.37,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-06-01
San Francisco,2018,7,17.847,0,26.9,14.135,0.16,6.2225,0.143333333,857,NA,NA,20.549999999999997,NA,NA,12.2,8.05,785.5,7.325,0.42,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-07-01
San Francisco,2018,8,19.878,1.033,26.477,13.64,0,4.1,0.09,710,NA,NA,15.4,NA,NA,7.72,7.69,662,6.36,0.37,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-08-01
San Francisco,2018,9,12.586,0,26.713,14.028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-09-01
San Francisco,2018,10,11.554,9.581,24.31,14.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-10-01
San Francisco,2018,11,16.883,54.4,17.443,13.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-11-01
San Francisco,2018,12,13.303,53.124,14.22,13.76,2.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.409374005,NA,0.904458318,0.244865544,0.242659548,1.384630091,885716,600.5871,66.5721,11.08450381,481.5711,80.18339055,52.4439,8.732105635,13304.61259,1839.221664,1474.75029,2018-12-01
San Francisco,2019,1,13.026,101.689,14.51,12.62,1.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-01-01
San Francisco,2019,2,12.798,163.118,13.288,12.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-02-01
San Francisco,2019,3,14.324,106.136,21.1,12.5,1.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-03-01
San Francisco,2019,4,17.054,15.594,27.03,12.57,9.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-04-01
San Francisco,2019,5,19.225,36.65,25.05,13.585,22.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-05-01
San Francisco,2019,6,17.992,3.188,30.178,13.973,10.281,0.152775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-06-01
San Francisco,2019,7,14.447,0,28.686,13.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-07-01
San Francisco,2019,8,14.335,0,30.211,14.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88,NA,7.4,30.9,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-08-01
San Francisco,2019,9,12.148,0.998,29.46,14.815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-09-01
San Francisco,2019,10,11.037,6.239,25.656,13.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-10-01
San Francisco,2019,11,11.743,36.118,19.788,12.605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-11-01
San Francisco,2019,12,9.253,99.683,13.6,12.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.410109349,NA,0.900781658,0.232364901,0.244130212,1.390512747,886885,600.5871,66.5649,11.08330499,481.5828,80.18533865,52.4394,8.731356368,13323.6135,1841.604393,1476.696719,2019-12-01
San Francisco,2020,1,8.585,54.975,11.678,12.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-01-01
San Francisco,2020,2,12.25,6.607,20.183,11.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-02-01
San Francisco,2020,3,10.536,29.421,21.45,12.39,0.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-03-01
San Francisco,2020,4,13.755,21.599,27.45,12.44,5.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-04-01
San Francisco,2020,5,15.129,11.116,30.28,12.605,5.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-05-01
San Francisco,2020,6,18.924,2.909,32.307,13.398,2.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-06-01
San Francisco,2020,7,21.674,0.344,30.95,13.915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-07-01
San Francisco,2020,8,14.38,1.877,28.77,14.43,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-08-01
San Francisco,2020,9,14.1,1.522,29.36,14.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-09-01
San Francisco,2020,10,16.829,7.083,26.58,14.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-10-01
San Francisco,2020,11,10.296,17.768,16.977,12.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-11-01
San Francisco,2020,12,9.616,44.304,13.513,11.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.430698632,NA,0.886075019,0.22501158100000002,0.242659548,1.400807394,889783,600.5871,66.5928,11.08795044,481.5612,80.18174217,52.4331,8.730307394,13361.5496,1847.704923,1481.521997,2020-12-01
San Francisco,2021,1,13.476,72.539,13.61,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-01-01
San Francisco,2021,2,12.372,31.134,18.01,11.135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-02-01
San Francisco,2021,3,13.166,38.529,20.99,10.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-03-01
San Francisco,2021,4,15.29,7.669,24.66,10.795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-04-01
San Francisco,2021,5,19.546,2.807,28.73,10.885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-05-01
San Francisco,2021,6,19.913,0,30.061,13.075,6.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-06-01
San Francisco,2021,7,29.016,0,28.605,13.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-07-01
San Francisco,2021,8,16.771,0,28.38,15.585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-08-01
San Francisco,2021,9,13.84,0,27.984,15.528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-09-01
San Francisco,2021,10,12.035,91.305,23.775,14.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-10-01
San Francisco,2021,11,10.319,36.225,18.72,14.583,4.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-11-01
San Francisco,2021,12,10.612,135.172,11.894,11.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.454229266,NA,0.879457031,0.22427624899999998,0.241188884,1.378012104,857605,600.5871,66.5532,11.08135689,481.5207,80.17499876,52.5132,8.743644344,12886.00698,1781.034543,1427.944423,2021-12-01
San Francisco,2022,1,11.184,17.954,14.385,11.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-01-01
San Francisco,2022,2,10.511,8.589,18.888,12.095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-02-01
San Francisco,2022,3,14.164,21.221,23.44,11.27,0,0.129862,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-03-01
San Francisco,2022,4,15.763,24.708,22.854,10.818,0,2.287038333,0.11,514,NA,NA,17.5,312,NA,NA,7.8,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-04-01
San Francisco,2022,5,17.174,2.301,28.33,10.81,0,0.203926,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-05-01
San Francisco,2022,6,20.899,1.746,32.285,12.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-06-01
San Francisco,2022,7,32.383,0,26.43,13.45,0,0.1407055,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-07-01
San Francisco,2022,8,17.723,0,30.34,15.055,1.914,0.026546333,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-08-01
San Francisco,2022,9,11.37,3.409,27.915,15.213,0,0.038769333,0.145333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-09-01
San Francisco,2022,10,11.604,7.521,21.913,14.665,0.402,0.1630295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-10-01
San Francisco,2022,11,12.924,29.994,16.33,12.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-11-01
San Francisco,2022,12,9.895,162.312,11.69,11.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055,NA,0.86401506,0.211775606,0.24486554400000002,1.372129448,840348,600.5871,66.5352,11.07835982,481.4946,80.17065302,52.5573,8.750987159,12630.12661,1745.290601,1399.210872,2022-12-01
San Francisco,2023,1,14.33,193.375,13.086,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-01-01
San Francisco,2023,2,12.772,65.671,14.58,11.215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-02-01
San Francisco,2023,3,17.753,145.941,18.09,10.97,0,0.32096,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-03-01
San Francisco,2023,4,13.71,9.731,23.67,10.653,0,0.214237,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-04-01
San Francisco,2023,5,18.465,13.929,25.683,12.355,1.961,0.053856333,0.035666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-05-01
San Francisco,2023,6,23.011,0.215,27.55,13.718,7.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-06-01
San Francisco,2023,7,18.42,0,26.04,13.395,0,0.15572,0.0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-07-01
San Francisco,2023,8,18.467,0,29.34,15.625,3.723,0.029636333,0.071333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-08-01
San Francisco,2023,9,12.602,0.361,26.14,15.645,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-09-01
San Francisco,2023,10,10.695,9.827,24.11,15.41,1.809,0.1442635,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-10-01
San Francisco,2023,11,10.146,34.071,16.893,13.843,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-11-01
San Francisco,2023,12,10.207,95.661,13.93,13.59,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47923055499999,NA,0.847837757,0.20589295,0.238247557,1.395660071,848036,600.5871,66.4749,11.06831965,481.4793,80.16810551,52.6329,8.763574842,12757.23619,1761.313519,1412.01168,2023-12-01
San Francisco,2024,1,12.28,127.434,13.111,12.8,11.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.47628922,NA,0.836807777,0.20221629,0.230894238,1.441985985,845355,600.5871,66.4272,11.06037742,481.5279,80.17619759,52.632,8.763424989,12726.03692,1755.568057,1407.547715,2024-01-01
